freq,cittadinanza,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
Q,TOTAL,Y50-89,ITD,9,FOR,13,2019-Q1,754.14,2019
Q,TOTAL,Y50-89,ITD,9,FOR,13,2019-Q2,763.594,2019
Q,TOTAL,Y50-89,ITD,9,FOR,13,2019-Q3,746.627,2019
Q,TOTAL,Y50-89,ITD,9,FOR,13,2019-Q4,756.762,2019
Q,TOTAL,Y50-89,ITD,9,FOR,13,2020-Q1,727.164,2020
Q,TOTAL,Y50-89,ITD,9,FOR,13,2020-Q2,725.451,2020
Q,TOTAL,Y50-89,ITD,9,FOR,13,2020-Q3,748.982,2020
Q,TOTAL,Y50-89,ITD,9,FOR,13,2020-Q4,756.985,2020
Q,TOTAL,Y50-89,ITD,9,FOR,13,2021-Q1,740.533,2021
Q,TOTAL,Y50-89,ITD,9,FOR,13,2021-Q2,759.139,2021
Q,TOTAL,Y50-89,ITD,9,FOR,13,2021-Q3,755.098,2021
Q,TOTAL,Y50-89,ITD,9,FOR,13,2021-Q4,782.818,2021
Q,TOTAL,Y50-89,ITD,9,FOR,13,2022-Q1,791.011,2022
Q,TOTAL,Y50-89,ITD,9,FOR,13,2022-Q2,821.2,2022
Q,TOTAL,Y50-89,ITD,9,FOR,13,2022-Q3,802.875,2022
Q,TOTAL,Y50-89,ITD,9,FOR,13,2022-Q4,784.781,2022
Q,TOTAL,Y50-89,ITD,9,FOR,13,2023-Q1,786.973,2023
Q,TOTAL,Y50-89,ITD,9,FOR,13,2023-Q2,784.532,2023
Q,TOTAL,Y50-89,ITD,9,FOR,13,2023-Q3,771.835,2023
Q,TOTAL,Y50-89,ITD,9,FOR,13,2023-Q4,747.294,2023
Q,TOTAL,Y50-89,ITD,9,FOR,13,2024-Q1,736.803,2024
Q,TOTAL,Y50-89,ITD,9,FOR,13,2024-Q2,747.532,2024
Q,TOTAL,Y50-89,ITD,9,FOR,13,2024-Q3,724.104,2024
Q,TOTAL,Y50-89,ITD,9,FOR,13,2024-Q4,774.976,2024
Q,TOTAL,Y50-89,ITD,9,FOR,7,2018-Q1,831.925,2018
Q,TOTAL,Y50-89,ITD,9,FOR,7,2018-Q2,819.564,2018
Q,TOTAL,Y50-89,ITD,9,FOR,7,2018-Q3,852.923,2018
Q,TOTAL,Y50-89,ITD,9,FOR,7,2018-Q4,849.144,2018
Q,TOTAL,Y50-89,ITD,9,FOR,7,2019-Q1,878.542,2019
Q,TOTAL,Y50-89,ITD,9,FOR,7,2019-Q2,882.097,2019
Q,TOTAL,Y50-89,ITD,9,FOR,7,2019-Q3,887.214,2019
Q,TOTAL,Y50-89,ITD,9,FOR,7,2019-Q4,892.575,2019
Q,TOTAL,Y50-89,ITD,9,FOR,7,2020-Q1,926.012,2020
Q,TOTAL,Y50-89,ITD,9,FOR,7,2020-Q2,864.397,2020
Q,TOTAL,Y50-89,ITD,9,FOR,7,2020-Q3,880.669,2020
Q,TOTAL,Y50-89,ITD,9,FOR,7,2020-Q4,894.046,2020
Q,TOTAL,Y50-89,ITD,9,FOR,7,2021-Q1,863.818,2021
Q,TOTAL,Y50-89,ITD,9,FOR,7,2021-Q2,917.687,2021
Q,TOTAL,Y50-89,ITD,9,FOR,7,2021-Q3,919.468,2021
Q,TOTAL,Y50-89,ITD,9,FOR,7,2021-Q4,894.718,2021
Q,TOTAL,Y50-89,ITD,9,FOR,7,2022-Q1,897.666,2022
Q,TOTAL,Y50-89,ITD,9,FOR,7,2022-Q2,920.95,2022
Q,TOTAL,Y50-89,ITD,9,FOR,7,2022-Q3,927.126,2022
Q,TOTAL,Y50-89,ITD,9,FOR,7,2022-Q4,917.577,2022
Q,TOTAL,Y50-89,ITD,9,FOR,7,2023-Q1,968.773,2023
Q,TOTAL,Y50-89,ITD,9,FOR,7,2023-Q2,999.41,2023
Q,TOTAL,Y50-89,ITD,9,FOR,7,2023-Q3,1013.253,2023
Q,TOTAL,Y50-89,ITD,9,FOR,7,2023-Q4,1042.435,2023
Q,TOTAL,Y50-89,ITD,9,FOR,7,2024-Q1,1049.001,2024
Q,TOTAL,Y50-89,ITD,9,FOR,7,2024-Q2,1048.416,2024
Q,TOTAL,Y50-89,ITD,9,FOR,7,2024-Q3,1059.151,2024
Q,TOTAL,Y50-89,ITD,9,FOR,7,2024-Q4,1033.037,2024
Q,TOTAL,Y50-89,ITD,9,FOR,99,2010-Q1,1237.674,2010
Q,TOTAL,Y50-89,ITD,9,FOR,99,2010-Q2,1234.014,2010
Q,TOTAL,Y50-89,ITD,9,FOR,99,2010-Q3,1223.189,2010
Q,TOTAL,Y50-89,ITD,9,FOR,99,2010-Q4,1247.627,2010
Q,TOTAL,Y50-89,ITD,9,FOR,99,2011-Q1,1273.525,2011
Q,TOTAL,Y50-89,ITD,9,FOR,99,2011-Q2,1285.658,2011
Q,TOTAL,Y50-89,ITD,9,FOR,99,2011-Q3,1332.946,2011
Q,TOTAL,Y50-89,ITD,9,FOR,99,2011-Q4,1355.809,2011
Q,TOTAL,Y50-89,ITD,9,FOR,99,2012-Q1,1353.709,2012
Q,TOTAL,Y50-89,ITD,9,FOR,99,2012-Q2,1385.936,2012
Q,TOTAL,Y50-89,ITD,9,FOR,99,2012-Q3,1432.269,2012
Q,TOTAL,Y50-89,ITD,9,FOR,99,2012-Q4,1465.384,2012
Q,TOTAL,Y50-89,ITD,9,FOR,99,2013-Q1,1437.967,2013
Q,TOTAL,Y50-89,ITD,9,FOR,99,2013-Q2,1462.935,2013
Q,TOTAL,Y50-89,ITD,9,FOR,99,2013-Q3,1511.987,2013
Q,TOTAL,Y50-89,ITD,9,FOR,99,2013-Q4,1526.744,2013
Q,TOTAL,Y50-89,ITD,9,FOR,99,2014-Q1,1526.763,2014
Q,TOTAL,Y50-89,ITD,9,FOR,99,2014-Q2,1575.166,2014
Q,TOTAL,Y50-89,ITD,9,FOR,99,2014-Q3,1582.571,2014
Q,TOTAL,Y50-89,ITD,9,FOR,99,2014-Q4,1600.73,2014
Q,TOTAL,Y50-89,ITD,9,FOR,99,2015-Q1,1597.528,2015
Q,TOTAL,Y50-89,ITD,9,FOR,99,2015-Q2,1657.508,2015
Q,TOTAL,Y50-89,ITD,9,FOR,99,2015-Q3,1666.439,2015
Q,TOTAL,Y50-89,ITD,9,FOR,99,2015-Q4,1656.628,2015
Q,TOTAL,Y50-89,ITD,9,FOR,99,2016-Q1,1707.315,2016
Q,TOTAL,Y50-89,ITD,9,FOR,99,2016-Q2,1733.058,2016
Q,TOTAL,Y50-89,ITD,9,FOR,99,2016-Q3,1730.265,2016
Q,TOTAL,Y50-89,ITD,9,FOR,99,2016-Q4,1752.215,2016
Q,TOTAL,Y50-89,ITD,9,FOR,99,2017-Q1,1785.477,2017
Q,TOTAL,Y50-89,ITD,9,FOR,99,2017-Q2,1825.622,2017
Q,TOTAL,Y50-89,ITD,9,FOR,99,2017-Q3,1817.603,2017
Q,TOTAL,Y50-89,ITD,9,FOR,99,2017-Q4,1858.64,2017
Q,TOTAL,Y50-89,ITD,9,FOR,99,2018-Q1,1896.521,2018
Q,TOTAL,Y50-89,ITD,9,FOR,99,2018-Q2,1933.693,2018
Q,TOTAL,Y50-89,ITD,9,FOR,99,2018-Q3,1905.197,2018
Q,TOTAL,Y50-89,ITD,9,FOR,99,2018-Q4,1925.288,2018
Q,TOTAL,Y50-89,ITD,9,FOR,99,2019-Q1,1966.027,2019
Q,TOTAL,Y50-89,ITD,9,FOR,99,2019-Q2,2009.664,2019
Q,TOTAL,Y50-89,ITD,9,FOR,99,2019-Q3,1966.107,2019
Q,TOTAL,Y50-89,ITD,9,FOR,99,2019-Q4,1986.784,2019
Q,TOTAL,Y50-89,ITD,9,FOR,99,2020-Q1,2000.362,2020
Q,TOTAL,Y50-89,ITD,9,FOR,99,2020-Q2,1966.761,2020
Q,TOTAL,Y50-89,ITD,9,FOR,99,2020-Q3,1977.207,2020
Q,TOTAL,Y50-89,ITD,9,FOR,99,2020-Q4,1974.783,2020
Q,TOTAL,Y50-89,ITD,9,FOR,99,2021-Q1,1943.43,2021
Q,TOTAL,Y50-89,ITD,9,FOR,99,2021-Q2,2037.935,2021
Q,TOTAL,Y50-89,ITD,9,FOR,99,2021-Q3,2033.93,2021
Q,TOTAL,Y50-89,ITD,9,FOR,99,2021-Q4,2024.772,2021
Q,TOTAL,Y50-89,ITD,9,FOR,99,2022-Q1,2037.788,2022
Q,TOTAL,Y50-89,ITD,9,FOR,99,2022-Q2,2086.257,2022
Q,TOTAL,Y50-89,ITD,9,FOR,99,2022-Q3,2053.14,2022
Q,TOTAL,Y50-89,ITD,9,FOR,99,2022-Q4,2059.776,2022
Q,TOTAL,Y50-89,ITD,9,FOR,99,2023-Q1,2114.189,2023
Q,TOTAL,Y50-89,ITD,9,FOR,99,2023-Q2,2196.178,2023
Q,TOTAL,Y50-89,ITD,9,FOR,99,2023-Q3,2168.155,2023
Q,TOTAL,Y50-89,ITD,9,FOR,99,2023-Q4,2174.076,2023
Q,TOTAL,Y50-89,ITD,9,FOR,99,2024-Q1,2167.005,2024
Q,TOTAL,Y50-89,ITD,9,FOR,99,2024-Q2,2182.061,2024
Q,TOTAL,Y50-89,ITD,9,FOR,99,2024-Q3,2223.626,2024
Q,TOTAL,Y50-89,ITD,9,FOR,99,2024-Q4,2222.393,2024
Q,TOTAL,Y50-89,ITE,1,FOR,11,2018-Q1,207.19,2018
Q,TOTAL,Y50-89,ITE,1,FOR,11,2018-Q2,231.057,2018
Q,TOTAL,Y50-89,ITE,1,FOR,11,2018-Q3,230.02,2018
Q,TOTAL,Y50-89,ITE,1,FOR,11,2018-Q4,223.657,2018
Q,TOTAL,Y50-89,ITE,1,FOR,11,2019-Q1,223.151,2019
Q,TOTAL,Y50-89,ITE,1,FOR,11,2019-Q2,234.841,2019
Q,TOTAL,Y50-89,ITE,1,FOR,11,2019-Q3,235.406,2019
Q,TOTAL,Y50-89,ITE,1,FOR,11,2019-Q4,229.28,2019
Q,TOTAL,Y50-89,ITE,1,FOR,11,2020-Q1,234.955,2020
Q,TOTAL,Y50-89,ITE,1,FOR,11,2020-Q2,221.678,2020
Q,TOTAL,Y50-89,ITE,1,FOR,11,2020-Q3,219.694,2020
Q,TOTAL,Y50-89,ITE,1,FOR,11,2020-Q4,226.95,2020
Q,TOTAL,Y50-89,ITE,1,FOR,11,2021-Q1,233.425,2021
Q,TOTAL,Y50-89,ITE,1,FOR,11,2021-Q2,234.831,2021
Q,TOTAL,Y50-89,ITE,1,FOR,11,2021-Q3,225.603,2021
Q,TOTAL,Y50-89,ITE,1,FOR,11,2021-Q4,242.153,2021
Q,TOTAL,Y50-89,ITE,1,FOR,11,2022-Q1,231.731,2022
Q,TOTAL,Y50-89,ITE,1,FOR,11,2022-Q2,219.009,2022
Q,TOTAL,Y50-89,ITE,1,FOR,11,2022-Q3,224.09,2022
Q,TOTAL,Y50-89,ITE,1,FOR,11,2022-Q4,232.71,2022
Q,TOTAL,Y50-89,ITE,1,FOR,11,2023-Q1,230.652,2023
Q,TOTAL,Y50-89,ITE,1,FOR,11,2023-Q2,237.561,2023
Q,TOTAL,Y50-89,ITE,1,FOR,11,2023-Q3,249.941,2023
Q,TOTAL,Y50-89,ITE,1,FOR,11,2023-Q4,243.813,2023
Q,TOTAL,Y50-89,ITE,1,FOR,11,2024-Q1,243.682,2024
Q,TOTAL,Y50-89,ITE,1,FOR,11,2024-Q2,251.863,2024
Q,TOTAL,Y50-89,ITE,1,FOR,11,2024-Q3,279.819,2024
Q,TOTAL,Y50-89,ITE,1,FOR,11,2024-Q4,263.578,2024
Q,TOTAL,Y50-89,ITE,1,FOR,13,2018-Q1,394.861,2018
Q,TOTAL,Y50-89,ITE,1,FOR,13,2018-Q2,410.014,2018
Q,TOTAL,Y50-89,ITE,1,FOR,13,2018-Q3,419.515,2018
Q,TOTAL,Y50-89,ITE,1,FOR,13,2018-Q4,431.001,2018
Q,TOTAL,Y50-89,ITE,1,FOR,13,2019-Q1,409.927,2019
Q,TOTAL,Y50-89,ITE,1,FOR,13,2019-Q2,410.778,2019
Q,TOTAL,Y50-89,ITE,1,FOR,13,2019-Q3,406.762,2019
Q,TOTAL,Y50-89,ITE,1,FOR,13,2019-Q4,456.284,2019
Q,TOTAL,Y50-89,ITE,1,FOR,13,2020-Q1,412.935,2020
Q,TOTAL,Y50-89,ITE,1,FOR,13,2020-Q2,413.77,2020
Q,TOTAL,Y50-89,ITE,1,FOR,13,2020-Q3,420.809,2020
Q,TOTAL,Y50-89,ITE,1,FOR,13,2020-Q4,436.274,2020
Q,TOTAL,Y50-89,ITE,1,FOR,13,2021-Q1,431.94,2021
Q,TOTAL,Y50-89,ITE,1,FOR,13,2021-Q2,426.444,2021
Q,TOTAL,Y50-89,ITE,1,FOR,13,2021-Q3,451.709,2021
Q,TOTAL,Y50-89,ITE,1,FOR,13,2021-Q4,454.213,2021
Q,TOTAL,Y50-89,ITE,1,FOR,13,2022-Q1,454.92,2022
Q,TOTAL,Y50-89,ITE,1,FOR,13,2022-Q2,472.136,2022
Q,TOTAL,Y50-89,ITE,1,FOR,13,2022-Q3,446.248,2022
Q,TOTAL,Y50-89,ITE,1,FOR,13,2022-Q4,462.264,2022
Q,TOTAL,Y50-89,ITE,1,FOR,13,2023-Q1,451.845,2023
Q,TOTAL,Y50-89,ITE,1,FOR,13,2023-Q2,456.162,2023
Q,TOTAL,Y50-89,ITE,1,FOR,13,2023-Q3,433.213,2023
Q,TOTAL,Y50-89,ITE,1,FOR,13,2023-Q4,415.212,2023
Q,TOTAL,Y50-89,ITE,1,FOR,13,2024-Q1,438.094,2024
Q,TOTAL,Y50-89,ITE,1,FOR,13,2024-Q2,438.415,2024
Q,TOTAL,Y50-89,ITE,1,FOR,13,2024-Q3,410.418,2024
Q,TOTAL,Y50-89,ITE,1,FOR,13,2024-Q4,439.484,2024
Q,TOTAL,Y50-89,ITE,1,FOR,7,2018-Q1,456.564,2018
Q,TOTAL,Y50-89,ITE,1,FOR,7,2018-Q2,454.715,2018
Q,TOTAL,Y50-89,ITE,1,FOR,7,2018-Q3,436.83,2018
Q,TOTAL,Y50-89,ITE,1,FOR,7,2018-Q4,442.207,2018
Q,TOTAL,Y50-89,ITE,1,FOR,7,2019-Q1,447.007,2019
Q,TOTAL,Y50-89,ITE,1,FOR,7,2019-Q2,473.012,2019
Q,TOTAL,Y50-89,ITE,1,FOR,7,2019-Q3,451.369,2019
Q,TOTAL,Y50-89,ITE,1,FOR,7,2019-Q4,418.222,2019
Q,TOTAL,Y50-89,ITE,1,FOR,7,2020-Q1,462.039,2020
Q,TOTAL,Y50-89,ITE,1,FOR,7,2020-Q2,462.824,2020
Q,TOTAL,Y50-89,ITE,1,FOR,7,2020-Q3,455.481,2020
Q,TOTAL,Y50-89,ITE,1,FOR,7,2020-Q4,439.893,2020
Q,TOTAL,Y50-89,ITE,1,FOR,7,2021-Q1,438.404,2021
Q,TOTAL,Y50-89,ITE,1,FOR,7,2021-Q2,473.439,2021
Q,TOTAL,Y50-89,ITE,1,FOR,7,2021-Q3,460.671,2021
Q,TOTAL,Y50-89,ITE,1,FOR,7,2021-Q4,449.553,2021
Q,TOTAL,Y50-89,ITE,1,FOR,7,2022-Q1,447.324,2022
Q,TOTAL,Y50-89,ITE,1,FOR,7,2022-Q2,447.456,2022
Q,TOTAL,Y50-89,ITE,1,FOR,7,2022-Q3,476.991,2022
Q,TOTAL,Y50-89,ITE,1,FOR,7,2022-Q4,464.142,2022
Q,TOTAL,Y50-89,ITE,1,FOR,7,2023-Q1,477.689,2023
Q,TOTAL,Y50-89,ITE,1,FOR,7,2023-Q2,484.326,2023
Q,TOTAL,Y50-89,ITE,1,FOR,7,2023-Q3,496.301,2023
Q,TOTAL,Y50-89,ITE,1,FOR,7,2023-Q4,539.964,2023
Q,TOTAL,Y50-89,ITE,1,FOR,7,2024-Q1,553.721,2024
Q,TOTAL,Y50-89,ITE,1,FOR,7,2024-Q2,512.439,2024
Q,TOTAL,Y50-89,ITE,1,FOR,7,2024-Q3,525.655,2024
Q,TOTAL,Y50-89,ITE,1,FOR,7,2024-Q4,521.192,2024
Q,TOTAL,Y50-89,ITE,1,FOR,99,2010-Q1,772.754,2010
Q,TOTAL,Y50-89,ITE,1,FOR,99,2010-Q2,769.104,2010
Q,TOTAL,Y50-89,ITE,1,FOR,99,2010-Q3,765.19,2010
Q,TOTAL,Y50-89,ITE,1,FOR,99,2010-Q4,795.406,2010
Q,TOTAL,Y50-89,ITE,1,FOR,99,2011-Q1,786.902,2011
Q,TOTAL,Y50-89,ITE,1,FOR,99,2011-Q2,791.175,2011
Q,TOTAL,Y50-89,ITE,1,FOR,99,2011-Q3,782.832,2011
Q,TOTAL,Y50-89,ITE,1,FOR,99,2011-Q4,802.338,2011
Q,TOTAL,Y50-89,ITE,1,FOR,99,2012-Q1,809.544,2012
Q,TOTAL,Y50-89,ITE,1,FOR,99,2012-Q2,840.498,2012
Q,TOTAL,Y50-89,ITE,1,FOR,99,2012-Q3,835.656,2012
Q,TOTAL,Y50-89,ITE,1,FOR,99,2012-Q4,830.896,2012
Q,TOTAL,Y50-89,ITE,1,FOR,99,2013-Q1,830.459,2013
Q,TOTAL,Y50-89,ITE,1,FOR,99,2013-Q2,853.509,2013
Q,TOTAL,Y50-89,ITE,1,FOR,99,2013-Q3,874.177,2013
Q,TOTAL,Y50-89,ITE,1,FOR,99,2013-Q4,881.425,2013
Q,TOTAL,Y50-89,ITE,1,FOR,99,2014-Q1,892.252,2014
Q,TOTAL,Y50-89,ITE,1,FOR,99,2014-Q2,928.863,2014
Q,TOTAL,Y50-89,ITE,1,FOR,99,2014-Q3,928.624,2014
Q,TOTAL,Y50-89,ITE,1,FOR,99,2014-Q4,927.45,2014
Q,TOTAL,Y50-89,ITE,1,FOR,99,2015-Q1,966.634,2015
Q,TOTAL,Y50-89,ITE,1,FOR,99,2015-Q2,975.745,2015
Q,TOTAL,Y50-89,ITE,1,FOR,99,2015-Q3,976.327,2015
Q,TOTAL,Y50-89,ITE,1,FOR,99,2015-Q4,990.632,2015
Q,TOTAL,Y50-89,ITE,1,FOR,99,2016-Q1,982.051,2016
Q,TOTAL,Y50-89,ITE,1,FOR,99,2016-Q2,1007.228,2016
Q,TOTAL,Y50-89,ITE,1,FOR,99,2016-Q3,1010.269,2016
Q,TOTAL,Y50-89,ITE,1,FOR,99,2016-Q4,1042.548,2016
Q,TOTAL,Y50-89,ITE,1,FOR,99,2017-Q1,1025.834,2017
Q,TOTAL,Y50-89,ITE,1,FOR,99,2017-Q2,1024.377,2017
Q,TOTAL,Y50-89,ITE,1,FOR,99,2017-Q3,1056.544,2017
Q,TOTAL,Y50-89,ITE,1,FOR,99,2017-Q4,1049.955,2017
Q,TOTAL,Y50-89,ITE,1,FOR,99,2018-Q1,1058.615,2018
Q,TOTAL,Y50-89,ITE,1,FOR,99,2018-Q2,1095.787,2018
Q,TOTAL,Y50-89,ITE,1,FOR,99,2018-Q3,1086.365,2018
Q,TOTAL,Y50-89,ITE,1,FOR,99,2018-Q4,1096.864,2018
Q,TOTAL,Y50-89,ITE,1,FOR,99,2019-Q1,1080.085,2019
Q,TOTAL,Y50-89,ITE,1,FOR,99,2019-Q2,1118.631,2019
Q,TOTAL,Y50-89,ITE,1,FOR,99,2019-Q3,1093.537,2019
Q,TOTAL,Y50-89,ITE,1,FOR,99,2019-Q4,1103.786,2019
Q,TOTAL,Y50-89,ITE,1,FOR,99,2020-Q1,1109.928,2020
Q,TOTAL,Y50-89,ITE,1,FOR,99,2020-Q2,1098.272,2020
Q,TOTAL,Y50-89,ITE,1,FOR,99,2020-Q3,1095.983,2020
Q,TOTAL,Y50-89,ITE,1,FOR,99,2020-Q4,1103.116,2020
Q,TOTAL,Y50-89,ITE,1,FOR,99,2021-Q1,1103.77,2021
Q,TOTAL,Y50-89,ITE,1,FOR,99,2021-Q2,1134.713,2021
Q,TOTAL,Y50-89,ITE,1,FOR,99,2021-Q3,1137.983,2021
Q,TOTAL,Y50-89,ITE,1,FOR,99,2021-Q4,1145.92,2021
Q,TOTAL,Y50-89,ITE,1,FOR,99,2022-Q1,1133.974,2022
Q,TOTAL,Y50-89,ITE,1,FOR,99,2022-Q2,1138.601,2022
Q,TOTAL,Y50-89,ITE,1,FOR,99,2022-Q3,1147.33,2022
Q,TOTAL,Y50-89,ITE,1,FOR,99,2022-Q4,1159.116,2022
Q,TOTAL,Y50-89,ITE,1,FOR,99,2023-Q1,1160.186,2023
Q,TOTAL,Y50-89,ITE,1,FOR,99,2023-Q2,1178.049,2023
Q,TOTAL,Y50-89,ITE,1,FOR,99,2023-Q3,1179.455,2023
Q,TOTAL,Y50-89,ITE,1,FOR,99,2023-Q4,1198.989,2023
Q,TOTAL,Y50-89,ITE,1,FOR,99,2024-Q1,1235.496,2024
Q,TOTAL,Y50-89,ITE,1,FOR,99,2024-Q2,1202.717,2024
Q,TOTAL,Y50-89,ITE,1,FOR,99,2024-Q3,1215.891,2024
Q,TOTAL,Y50-89,ITE,1,FOR,99,2024-Q4,1224.253,2024
Q,TOTAL,Y50-89,ITE,2,FOR,11,2018-Q1,193.396,2018
Q,TOTAL,Y50-89,ITE,2,FOR,11,2018-Q2,217.512,2018
Q,TOTAL,Y50-89,ITE,2,FOR,11,2018-Q3,214.593,2018
Q,TOTAL,Y50-89,ITE,2,FOR,11,2018-Q4,196.951,2018
Q,TOTAL,Y50-89,ITE,2,FOR,11,2019-Q1,204.461,2019
Q,TOTAL,Y50-89,ITE,2,FOR,11,2019-Q2,221.628,2019
Q,TOTAL,Y50-89,ITE,2,FOR,11,2019-Q3,227.375,2019
Q,TOTAL,Y50-89,ITE,2,FOR,11,2019-Q4,215.307,2019
Q,TOTAL,Y50-89,ITE,2,FOR,11,2020-Q1,222.613,2020
Q,TOTAL,Y50-89,ITE,2,FOR,11,2020-Q2,223.565,2020
Q,TOTAL,Y50-89,ITE,2,FOR,11,2020-Q3,219.153,2020
Q,TOTAL,Y50-89,ITE,2,FOR,11,2020-Q4,226.737,2020
Q,TOTAL,Y50-89,ITE,2,FOR,11,2021-Q1,218.191,2021
Q,TOTAL,Y50-89,ITE,2,FOR,11,2021-Q2,229.16,2021
Q,TOTAL,Y50-89,ITE,2,FOR,11,2021-Q3,231.825,2021
Q,TOTAL,Y50-89,ITE,2,FOR,11,2021-Q4,224.752,2021
Q,TOTAL,Y50-89,ITE,2,FOR,11,2022-Q1,221.063,2022
Q,TOTAL,Y50-89,ITE,2,FOR,11,2022-Q2,231.516,2022
Q,TOTAL,Y50-89,ITE,2,FOR,11,2022-Q3,244.066,2022
Q,TOTAL,Y50-89,ITE,2,FOR,11,2022-Q4,242.065,2022
Q,TOTAL,Y50-89,ITE,2,FOR,11,2023-Q1,250.569,2023
