CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
PGPC09000R,5,ASU,NT,LICEO DELLE SCIENZE UMANE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808925169,"LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ",GLOBO TERRESTRE E LA SUA EVOLUZIONE EDIZIONE BLU (IL) - FONDAMENTI 3ED. (LDM),MINERALI E ROCCE - GEODINAMICA ENDOGENA - INTERAZIONI FRA GEOSFERE,U,ZANICHELLI EDITORE,"26,30",No,Si,No
PGPC09000R,5,ASU,NT,LICEO DELLE SCIENZE UMANE,STORIA DELL'ARTE,9788808675446,"PULVIRENTI EMANUELA  ",ARTELOGIA - VOL. 3 (LDM),DAL NEOCLASSICISMO AL CONTEMPORANEO,3,ZANICHELLI EDITORE,"43,40",No,Si,No
PGPC09000R,5,ASU,NT,LICEO DELLE SCIENZE UMANE,FILOSOFIA,9788835054306,"AA VV  ",SINAPSI VOLUME 3 + CLIL3 + VERSO ESAME E-BOOK,VERSIONE ON LINE,3,LA SCUOLA EDITRICE,"31,90",No,Si,No
PGPC09000R,5,ASU,NT,LICEO DELLE SCIENZE UMANE,SCIENZE MOTORIE E SPORTIVE,9788839302809,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIU' MOVIMENTO VOLUME UNICO + EBOOK,ND,U,MARIETTI SCUOLA,"23,60",No,No,Ap
PGPC09000R,5,ASU,NT,LICEO DELLE SCIENZE UMANE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788839303943,"CERA T  FAMA  A - SORICE O ",STRADA CON L'ALTRO - EDIZIONE VERDE (LA),VOLUME UNICO + UDA MULTIDISCIPLINARI DI EDUCAZIONE CIVICA E IRC + EBOOK,U,MARIETTI SCUOLA,"19,10",No,No,Ap
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788839536907,GUIDO BALDI - SILVIA GIUSSO - MARIO RAZETTI,CLASSICI NOSTRI CONTEMPORANEI 5.2 ED. NUOVO ESAME DI STATO (MODALITÀ D (I),ND,5,PARAVIA,"23,20",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788839536914,"AA VV  ",CLASSICI NOSTRI CONTEMPORANEI 6 EDIZIONE NUOVO ESAME DI STATO (MODALITÀ DIG,ND,6,PARAVIA,"23,30",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,AIE21,"ALIGHIERI DANTE  ",DIVINA COMMEDIA. PARADISO,ND,3,EDIZIONE LIBERA (A SCELTA),",00",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788839521774,LUISA ROSSI - ROSA ROSSI - STEFANO BRIGUGLIO,XENIA 2,LETTERATURA E CULTURA GRECA,2,PARAVIA,"47,70",No,No,Ap
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788839521781,LUISA ROSSI - ROSA ROSSI - STEFANO BRIGUGLIO,XENIA 3,LETTERATURA E CULTURA GRECA,3,PARAVIA,"48,40",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA LATINA,9788800357371,"CONTE GIAN BIAGIO  ",BELLA SCOLA (LA),VOLUME 3 - L'ETA' IMPERIALE,3,LE MONNIER,"39,90",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA INGLESE,9780194721585,"AA VV  ",VENTURE INTO FIRST B2,SB&WB+CD+OBK+2 FIRST ONLINE TESTS,U,OXFORD UNIVERSITY PRESS,"36,50",No,No,Ap
PGPC09000R,5,B,NT,LICEO CLASSICO,LINGUA INGLESE,9788843422715,"CATTANEO ARTURO - DE FLAVIIS DONATELLA ",LITERARY JOURNEYS CONNECTING IDEAS   M B + CONT DIGIT,VOLUME 2,2,CARLO SIGNORELLI EDITORE,"27,16",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,STORIA,9788830220676,"CASTRONOVO VALERIO  ",MILLEDUEMILATRENTA,VOLUME 3,3,LA NUOVA ITALIA EDITRICE,"38,80",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,MATEMATICA,9788808451880,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOL. 5 CON TUTOR (LDM),ND,3,ZANICHELLI EDITORE,"31,30",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,FISICA,9788808829238,"AMALDI UGO  ",TRAIETTORIE DELLA FISICA (LE) 3ED - VOLUME 3 (LDM),"ELETTROMAGNETISMO, RELATIVITÀ E QUANTI",3,ZANICHELLI EDITORE,"36,50",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808628176,SADAVA DAVID - HILLIS DAVID M - HELLER GRAIG E ALTRI,"CARBONIO, GLI ENZIMI, IL DNA 2ED. (IL). EBOOK M. ORGANICA, BIOCHIM, BIOTECN.","CHIMICA ORGANICA, BIOCHIMICA E BIOTECNOLOGIE (BOOKTAB)",U,ZANICHELLI EDITORE,"25,00",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808925169,"LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO ",GLOBO TERRESTRE E LA SUA EVOLUZIONE EDIZIONE BLU (IL) - FONDAMENTI 3ED. (LDM),MINERALI E ROCCE - GEODINAMICA ENDOGENA - INTERAZIONI FRA GEOSFERE,U,ZANICHELLI EDITORE,"26,30",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,STORIA DELL'ARTE,9788808649447,"PULVIRENTI EMANUELA  ",ARTELOGIA VERSIONE COMPATTA - EBOOK MULTIMEDIALE VOLUME 3 (ONLINE E OFFLINE),DAL NEOCLASSICISMO AL CONTEMPORANEO,3,ZANICHELLI EDITORE,"27,20",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,DIRITTO ED ECONOMIA,9788839563200,"MARIA RITA CATTANI - FLAVIA ZACCARINI ",NEL MONDO CHE CAMBIA SECONDA EDIZIONE - QUINTO ANNO,CORSO DI DIRITTO ED ECONOMIA PER IL QUINTO ANNO LES,2,PARAVIA,"28,70",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788805077205,"MANZONI ALESSANDRO  ",PROMESSI SPOSI (I) + DVD + IL LABORATORIO DI MANZONI,NUOVA EDIZIONE INTEGRALE CON DVD E AUDIOLIBRO,U,SEI,"26,80",No,No,Ap
PGPC09000R,5,B,NT,LICEO CLASSICO,FILOSOFIA,9788808528438,"BERTINI FRANCO  ",IO PENSO 2ED - EBOOK MULTIMEDIALE VOLUME 3 (BOOKTAB),DA SCHOPENHAUER A OGGI,3,ZANICHELLI EDITORE,"30,70",No,Si,No
PGPC09000R,5,B,NT,LICEO CLASSICO,SCIENZE MOTORIE E SPORTIVE,9788839302809,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIU' MOVIMENTO VOLUME UNICO + EBOOK,ND,U,MARIETTI SCUOLA,"23,60",No,No,Ap
PGPC09000R,5,B,NT,LICEO CLASSICO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788839303943,"CERA T  FAMA  A - SORICE O ",STRADA CON L'ALTRO - EDIZIONE VERDE (LA),VOLUME UNICO + UDA MULTIDISCIPLINARI DI EDUCAZIONE CIVICA E IRC + EBOOK,U,MARIETTI SCUOLA,"19,10",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788824762700,"CIOCCA DANIELA - FERRI TINA ",NARRAMI O MUSA,VOLUME UNICO,U,A. MONDADORI SCUOLA,"32,00",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788828622727,CANTARELLA EVA - GUIDORIZZI GIULIO - GALLI BEATRICE,SIRENE,"POESIA, TEATRO, LA LETTERATURA DELLE ORIGINI",2,EINAUDI SCUOLA,"23,20",No,Si,No
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788869105210,LUCA SERIANNI - VALERIA DELLA VALLE - GIUSEPPE PATOTA,LA FORZA DELLE PAROLE,ND,U,B.MONDADORI,"36,90",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788838348457,"CAMPANINI - SCAGLIETTI ",GRECO TRADURRE CON METODO 2 ESERCIZI,ESERCIZI 2,2,SANSONI PER LA SCUOLA,"25,50",No,Si,No
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA LATINA,9788838344602,FLOCCHINI N - GUIDOTTI BACCI P - FLOCCHINI A,NUOVO LATINA ARBOR (IL),PERCORSI DI LAVORO 2,2,SANSONI PER LA SCUOLA,"26,80",No,Si,No
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA INGLESE,9780194130318,"AA VV  ",NEW IDENTITY A2-B1: SB/WB W/DIG PK,ND,U,OXFORD UNIVERSITY PRESS,"30,00",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,LINGUA INGLESE,9788853629579,IANDELLI NORMA - WALLEN JEREMY - WALLEN SARA,GRAMMAR EVOLUTION,ND,U,ELI,"33,70",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,STORIA,9788869105470,MAURIZIO BETTINI - MARIO LENTANO - DONATELLA PULIGA,LONTANI VICINI 2,DALL'IMPERO ROMANO ALL'ALTO MEDIOEVO,2,B.MONDADORI,"31,60",No,Si,No
PGPC09000R,2,A,NO,LICEO CLASSICO,MATEMATICA,9788808809407,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.VERDE 3ED. - VOL. 2 (LDM),ND,2,ZANICHELLI EDITORE,"35,60",No,Si,No
PGPC09000R,2,A,NO,LICEO CLASSICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808199881,"MADER SYLVIA S  ",IMMAGINI E CONCETTI DELLA BIOLOGIA 3ED. - VOL. U (LDM),ND,U,ZANICHELLI EDITORE,"45,90",No,Si,No
PGPC09000R,2,A,NO,LICEO CLASSICO,SCIENZE MOTORIE E SPORTIVE,9788839302809,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIU' MOVIMENTO VOLUME UNICO + EBOOK,ND,U,MARIETTI SCUOLA,"23,60",No,No,Ap
PGPC09000R,2,A,NO,LICEO CLASSICO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788839303943,"CERA T  FAMA  A - SORICE O ",STRADA CON L'ALTRO - EDIZIONE VERDE (LA),VOLUME UNICO + UDA MULTIDISCIPLINARI DI EDUCAZIONE CIVICA E IRC + EBOOK,U,MARIETTI SCUOLA,"19,10",No,No,Ap
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,LINGUA E LETTERATURA ITALIANA,9788824778428,"SENSINI MARCELLO  ",A TUTTO CAMPO,VOLUME A - GRAMMATICA E LESSICO + VOLUME B - SCRITTURA E TESTI,U,A. MONDADORI SCUOLA,"29,20",No,No,Ap
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,LINGUA E LETTERATURA ITALIANA,9788828622727,CANTARELLA EVA - GUIDORIZZI GIULIO - GALLI BEATRICE,SIRENE,"POESIA, TEATRO, LA LETTERATURA DELLE ORIGINI",2,EINAUDI SCUOLA,"23,20",No,Si,No
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,LINGUA LATINA,9788838332357,"DOSSI SERGIO - SIGNORACCI FRANCO ",LATINO DI TUTTI (IL) LIBRO MISTO CON LIBRO DIGITALE,"VOLUME UNICO, 48 LEZIONI DI LINGUA E CULTURA LATINA",U,SANSONI PER LA SCUOLA,"32,50",No,No,Ap
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,SCIENZE UMANE E SOCIALI,9791220423755,LEGRENZI PAOLO - RUMIATI RINO - FULGENZI LORENZO,PSICOLOGIA E PEDAGOGIA + TUTTA LA PSICOLOGIA E PEDAGOGIA RIDOTTO,VOLUME UNICO,U,A. MONDADORI SCUOLA,"34,60",No,No,Ap
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,LINGUA INGLESE,9788853018786,THOMAS A O'DELL F - GREENWOOD A  BRELSTAFF T - ZANELLA A   MAXWELL C,IN TIME - STUDENT'S BOOK & WORKBOOK 2 + TAVOLA DEI VERBI +,EASY EBOOK (SU DVD) + EBOOK,2,CIDEB - BLACK CAT,"32,90",No,Si,No
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,STORIA,9788869105470,MAURIZIO BETTINI - MARIO LENTANO - DONATELLA PULIGA,LONTANI VICINI 2,DALL'IMPERO ROMANO ALL'ALTO MEDIOEVO,2,B.MONDADORI,"31,60",No,Si,No
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,MATEMATICA,9788808809407,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.VERDE 3ED. - VOL. 2 (LDM),ND,2,ZANICHELLI EDITORE,"35,60",No,Si,No
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808199881,"MADER SYLVIA S  ",IMMAGINI E CONCETTI DELLA BIOLOGIA 3ED. - VOL. U (LDM),ND,U,ZANICHELLI EDITORE,"45,90",No,Si,No
PGPC09000R,2,ASU,NO,LICEO DELLE SCIENZE UMANE,STORIA DELL'ARTE,9788842118725,"NIFOSI' GIUSEPPE  ",ARTE SVELATA (L'). ESAME DI STATO VOL. 1,MONDO ANTICO E MEDIOEVO. I NUOVI CITTADINI DELL'ARTE E ARTE INTERCULTURA 1,1,LATERZA SCOLASTICA,"21,99",No,No,Ap
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,FISICA,9788808524973,CUTNELL JOHN - JOHNSON KENNETH - YOUNG D - STADLER S,FISICA DI CUTNELL E JOHNSON (LA).AZZURRO  - VOL. PER IL SECONDO BIENNIO (LDM),"MECCANICA, TERMODINAMICA, ONDE",1,ZANICHELLI EDITORE,"38,90",No,No,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788863649659,MICHAEL L  CAIN - JEAN L  DICKEY - KELLY HOGAN,"CAMPBELL. BIOLOGIA. CONCETTI E COLLEGAMENTI PLUS - GENETICA, BIOLOGIA MOLECOL",ND,U,LINX,"17,90",No,No,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788893798242,TAYLOR MARTHA R - SIMON ERIC J - DICKEY JEAN L,CAMPBELL - SECONDA EDIZIONE - CORSO DI BIOLOGIA - SECONDO BIENNIO- CORPO (IL),ND,2,LINX,"24,90",No,Si,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,STORIA DELL'ARTE,9788808524454,"CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ",ITINERARIO NELL'ARTE 4A EDIZIONE VERSIONE AZZURRA - VOLUME 2 (LDM),DAL GOTICO INTERNAZIONALE ALL'ETÀ BAROCCA,2,ZANICHELLI EDITORE,"42,90",No,Si,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,STORIA DELL'ARTE,9788808562630,"CRICCO GIORGIO - DI TEODORO FRANCESCO PAOLO ",ITINERARIO NELL'ARTE 4A EDIZIONE VERSIONE AZZURRA - VOLUME 1 (LDM),DALLA PREISTORIA A GIOTTO,1,ZANICHELLI EDITORE,"44,50",No,No,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,FILOSOFIA,9788839537539,"NICOLA ABBAGNANO - GIOVANNI FORNERO ",LA FILOSOFIA E L'ESISTENZA 2,ND,2,PARAVIA,"53,70",No,Si,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,SCIENZE MOTORIE E SPORTIVE,9788839302809,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIU' MOVIMENTO VOLUME UNICO + EBOOK,ND,U,MARIETTI SCUOLA,"23,60",No,No,No
PGPC01000X,4,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805029785,"PAJER FLAVIO  ",RELIGIONE - VOL. UNICO,"IN ALLEGATO: L. CIOTTI, NON LASCIAMOCI RUBARE IL FUTURO",U,SEI,"25,00",No,No,No
PGPC01000X,1,C,NO,LICEO CLASSICO,CHIMICA,9788808290090,VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA,CHIMICA: CONCETTI E MODELLI 3ED. (LDM),DALLA MATERIA ALL'ATOMO,U,ZANICHELLI EDITORE,"20,20",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788809921887,ROSSI FABIO - RUGGIANO FABIO - MERIDA RAPHAEL,GRAMMATICA TRECCANI (LA) VOL A + B,PER LA SCUOLA SECONDARIA DI SECONDO GRADO,U,TRECCANI GIUNTI TVP,"32,00",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788809933286,"IANNACCONE GIUSEPPE - NOVELLI MAURO ",LUCE DEL FUTURO A NARRATIVA + STORIE DI OGGI,ND,U,TRECCANI GIUNTI TVP,"24,00",Si,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788868897208,"BETTINI MAURIZIO - FERRO LICIA ",NUOVO MYTHOS (IL),CULTURA E LETTERATURA NELL'ANTICHITÀ,U,PALUMBO,"25,50",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788800365307,"MESSI MAURO  ",SYNTAGMATA,GRAMMATICA,U,LE MONNIER,"26,80",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788800365345,"MESSI MAURO  ",SYNTAGMATA,LEZIONI 1,1,LE MONNIER,"29,80",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA LATINA,9788848266246,TANTUCCI VITTORIO - RONCORONI ANGELO - CAPPELLETTO PIETRO,QUAE MANENT,GRAMMATICA,U,POSEIDONIA,"19,20",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA LATINA,9788848266284,TANTUCCI VITTORIO - RONCORONI ANGELO - CAPPELLETTO PIETRO,QUAE MANENT,LABORATORIO 1,1,POSEIDONIA,"27,90",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA INGLESE,9788861618138,"A GALLAGHER - F GALUZZI ",THE COMPLETE MASTERING GRAMMAR,ND,U,LANG EDIZIONI,"33,80",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,LINGUA INGLESE,9788883394485,"AA VV  ",MY VOICE A2/B1,ND,U,PEARSON LONGMAN,"30,90",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,STORIA E GEOGRAFIA,9788869105463,MAURIZIO BETTINI - MARIO LENTANO - DONATELLA PULIGA,LONTANI VICINI 1,DALLA PREISTORIA ALLA ETÁ DI CESARE,1,B.MONDADORI,"32,80",Si,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,MATEMATICA,9788808841964,BERGAMINI MASSIMO - BAROZZI GRAZIELLA - TRIFONE ANNA,MATEMATICA.AZZURRO 3ED. - VOLUME 1 (LDM),ND,1,ZANICHELLI EDITORE,"32,30",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,"SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA)",9788808632180,"LUPIA PLAMIERI ELVIDIO - PARROTTO MAURIZIO ","#TERRA EDIZIONE BLU 2ED. - VOL. U (LDM)",ND,U,ZANICHELLI EDITORE,"33,90",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,SCIENZE MOTORIE E SPORTIVE,9788839303967,"CHIESA E   TAINI D  MONTALBETTI L   FIORNI A  ",ATTIVI!  SPORT E SANE ABITUDINI,VOLUME UNICO + EBOOK + ATTIVI! MAGAZINE,U,MARIETTI SCUOLA,"22,85",No,Si,No
PGPC01000X,1,C,NO,LICEO CLASSICO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805029785,"PAJER FLAVIO  ",RELIGIONE - VOL. UNICO,"IN ALLEGATO: L. CIOTTI, NON LASCIAMOCI RUBARE IL FUTURO",U,SEI,"25,00",No,No,Ap
PGPC01000X,2,D,NO,LICEO CLASSICO POTENZIAMENTO MATEMATICA,CHIMICA,9788808712967,VALITUTTI GIUSEPPE - FALASCA MARCO - AMADIO PATRIZIA,CHIMICA: CONCETTI E MODELLI 3ED. (LDM),DALLA MOLE ALLA NOMENCLATURA,1,ZANICHELLI EDITORE,"26,30",No,Si,No
PGPC01000X,2,D,NO,LICEO CLASSICO POTENZIAMENTO MATEMATICA,LINGUA E LETTERATURA ITALIANA,9788828622680,CANTARELLA EVA - GUIDORIZZI GIULIO - GALLI BEATRICE,SIRENE,NARRATIVA,1,EINAUDI SCUOLA,"24,50",No,No,No
PGPC01000X,3,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,FILOSOFIA,9788839537522,"NICOLA ABBAGNANO - GIOVANNI FORNERO ",LA FILOSOFIA E L'ESISTENZA 1,ND,1,PARAVIA,"41,10",Si,Si,No
PGPC01000X,3,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,SCIENZE MOTORIE E SPORTIVE,9788839302809,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIU' MOVIMENTO VOLUME UNICO + EBOOK,ND,U,MARIETTI SCUOLA,"23,60",No,No,No
PGPC01000X,3,E,NT,LICEO CLASSICO POTENZIAMENTO LINGUE STRANIERE,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805029785,"PAJER FLAVIO  ",RELIGIONE - VOL. UNICO,"IN ALLEGATO: L. CIOTTI, NON LASCIAMOCI RUBARE IL FUTURO",U,SEI,"25,00",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788800360937,"ALIGHIERI DANTE  ",DIVINA COMMEDIA,PARADISO,U,LE MONNIER,"24,90",No,No,Mo
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788808452771,FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA,OTTIMA COMPAGNIA (L') - VOLUME 5 (LDM),DAL SECONDO OTTOCENTO AL PRIMO NOVECENTO,5,ZANICHELLI EDITORE,"33,80",No,Si,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788808569257,FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA,OTTIMA COMPAGNIA (L') - VOLUME 4 (LDM),DAL NEOCLASSICISMO A MANZONI,4,ZANICHELLI EDITORE,"22,80",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788808766991,FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA,OTTIMA COMPAGNIA (L') - GIACOMO LEOPARDI (LDM),ND,2,ZANICHELLI EDITORE,"7,30",No,Si,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E LETTERATURA ITALIANA,9788808775801,FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA,OTTIMA COMPAGNIA (L') - VOLUME 6 (LDM),IL NOVECENTO E OGGI,6,ZANICHELLI EDITORE,"32,70",No,Si,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788800355278,"MESSI MAURO  ",MATHESIS,GRAMMATICA,U,LE MONNIER,"26,80",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788841627938,"SOFOCLE - GASPARI GRETA ",ANTIGONE,ND,U,PRINCIPATO,"16,50",No,No,Mo
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788868897314,"CASERTANO MARIO - NUZZO GIANFRANCO ",NUOVO KTESIS (IL) VOL. 2,I GRECI E NOI,2,PALUMBO,"47,00",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA E CULTURA GRECA,9788868897338,"CASERTANO MARIO - NUZZO GIANFRANCO ",NUOVO KTESIS (IL) VOLUME 3 + (CLASSICI DA TRADURRE: IL TEATRO - ON LINE),I GRECI E NOI,3,PALUMBO,"50,00",No,Si,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA LATINA,9788828624066,"CANTARELLA EVA - GUIDORIZZI GIULIO ",AD MAIORA,VOLUME 1 - ETA' ARCAICA E REPUBBLICANA + ESAME,1,EINAUDI SCUOLA,"40,10",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA LATINA,9788828624189,"CANTARELLA EVA - GUIDORIZZI GIULIO ",AD MAIORA,VOLUME 3 - ETA' IMPERIALE,3,EINAUDI SCUOLA,"39,10",No,Si,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA INGLESE,9788843420599,"CATTANEO ARTURO - DE FLAVIIS DONATELLA ",LITERARY JOURNEYS,VOLUME 1 + TOOLS & MAPS 1,1,CARLO SIGNORELLI EDITORE,"32,40",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA INGLESE,9788843420605,"CATTANEO ARTURO - DE FLAVIIS DONATELLA ",LITERARY JOURNEYS      M B  + CONT DIGIT,VOLUME 1 + TOOLS & MAPS 1,1,CARLO SIGNORELLI EDITORE,"24,60",No,Si,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA INGLESE,9788883393341,"GALLAGHER - GALUZZI ",MASTERING GRAMMAR,ND,U,PEARSON LONGMAN,"34,10",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,LINGUA INGLESE,9788883395994,"AA VV  ",MY VOICE B2,ND,U,PEARSON LONGMAN,"35,10",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,STORIA,9788869103582,"GIOVANNI BORGOGNONE - DINO CARPANETTO ",L'IDEA DELLA STORIA  2,DALLA METà DEL SEICENTO ALLA FINE DELL'OTTOCENTO,2,B.MONDADORI,"40,90",No,No,No
PGPC01000X,5,A,NT,LICEO CLASSICO,STORIA,9788869103971,"GIOVANNI BORGOGNONE - DINO CARPANETTO ",L'IDEA DELLA STORIA  3  EDIZIONE CON CLIL (MODALITà DIGITALE C),ND,3,B.MONDADORI,"27,80",No,Si,No
