freq,territorio,ind_type,measure,ordinescol,gest_scuola,time_period,obs_value,year
A,ITC33,FOR_ST_F,9,2,1A,2013,1809.0,2013
A,ITC33,FOR_ST_F,9,2,1A,2014,1859.0,2014
A,ITC33,FOR_ST_F,9,2,1B,2010,6.0,2010
A,ITC33,FOR_ST_F,9,2,2,2010,50.0,2010
A,ITC33,FOR_ST_F,9,2,2,2011,75.0,2011
A,ITC33,FOR_ST_F,9,2,2,2012,55.0,2012
A,ITC33,FOR_ST_F,9,2,2,2013,74.0,2013
A,ITC33,FOR_ST_F,9,2,2,2014,63.0,2014
A,ITC33,FOR_ST_F,9,2,9,2010,1657.0,2010
A,ITC33,FOR_ST_F,9,2,9,2011,1810.0,2011
A,ITC33,FOR_ST_F,9,2,9,2012,1829.0,2012
A,ITC33,FOR_ST_F,9,2,9,2013,1883.0,2013
A,ITC33,FOR_ST_F,9,2,9,2014,1922.0,2014
A,ITC34,SCH,9,2,1,2010,74.0,2010
A,ITC34,SCH,9,2,1,2011,72.0,2011
A,ITC34,SCH,9,2,1,2012,71.0,2012
A,ITC34,SCH,9,2,1,2013,71.0,2013
A,ITC34,SCH,9,2,1,2014,71.0,2014
A,ITC34,SCH,9,2,1A,2010,74.0,2010
A,ITC34,SCH,9,2,1A,2011,72.0,2011
A,ITC34,SCH,9,2,1A,2012,71.0,2012
A,ITC34,SCH,9,2,1A,2013,71.0,2013
A,ITC34,SCH,9,2,1A,2014,71.0,2014
A,ITC34,SCH,9,2,2,2010,6.0,2010
A,ITC34,SCH,9,2,2,2011,6.0,2011
A,ITC34,SCH,9,2,2,2012,6.0,2012
A,ITC34,SCH,9,2,2,2013,6.0,2013
A,ITC34,SCH,9,2,2,2014,6.0,2014
A,ITC34,SCH,9,2,9,2010,80.0,2010
A,ITC34,SCH,9,2,9,2011,78.0,2011
A,ITC34,SCH,9,2,9,2012,77.0,2012
A,ITC34,SCH,9,2,9,2013,77.0,2013
A,ITC34,SCH,9,2,9,2014,77.0,2014
A,ITC34,CLSS,9,2,1,2010,448.0,2010
A,ITC34,CLSS,9,2,1,2011,430.0,2011
A,ITC34,CLSS,9,2,1,2012,449.0,2012
A,ITC34,CLSS,9,2,1,2013,450.0,2013
A,ITC34,CLSS,9,2,1,2014,462.0,2014
A,ITC34,CLSS,9,2,1A,2010,448.0,2010
A,ITC34,CLSS,9,2,1A,2011,430.0,2011
A,ITC34,CLSS,9,2,1A,2012,449.0,2012
A,ITC34,CLSS,9,2,1A,2013,450.0,2013
A,ITC34,CLSS,9,2,1A,2014,462.0,2014
A,ITC34,CLSS,9,2,2,2010,39.0,2010
A,ITC34,CLSS,9,2,2,2011,41.0,2011
A,ITC34,CLSS,9,2,2,2012,41.0,2012
A,ITC34,CLSS,9,2,2,2013,39.0,2013
A,ITC34,CLSS,9,2,2,2014,41.0,2014
A,ITC34,CLSS,9,2,9,2010,487.0,2010
A,ITC34,CLSS,9,2,9,2011,471.0,2011
A,ITC34,CLSS,9,2,9,2012,490.0,2012
A,ITC34,CLSS,9,2,9,2013,489.0,2013
A,ITC34,CLSS,9,2,9,2014,503.0,2014
A,ITC34,ENR,9,2,1,2010,7675.0,2010
A,ITC34,ENR,9,2,1,2011,7697.0,2011
A,ITC34,ENR,9,2,1,2012,7682.0,2012
A,ITC34,ENR,9,2,1,2013,7843.0,2013
A,ITC34,ENR,9,2,1,2014,7965.0,2014
A,ITC34,ENR,9,2,1A,2010,7675.0,2010
A,ITC34,ENR,9,2,1A,2011,7697.0,2011
A,ITC34,ENR,9,2,1A,2012,7682.0,2012
A,ITC34,ENR,9,2,1A,2013,7843.0,2013
A,ITC34,ENR,9,2,1A,2014,7965.0,2014
A,ITC34,ENR,9,2,2,2010,794.0,2010
A,ITC34,ENR,9,2,2,2011,818.0,2011
A,ITC34,ENR,9,2,2,2012,809.0,2012
A,ITC34,ENR,9,2,2,2013,773.0,2013
A,ITC34,ENR,9,2,2,2014,744.0,2014
A,ITC34,ENR,9,2,9,2010,8469.0,2010
A,ITC34,ENR,9,2,9,2011,8515.0,2011
A,ITC34,ENR,9,2,9,2012,8491.0,2012
A,ITC34,ENR,9,2,9,2013,8616.0,2013
A,ITC34,ENR,9,2,9,2014,8709.0,2014
A,ITC34,ENR_F,9,2,1,2010,3722.0,2010
A,ITC34,ENR_F,9,2,1,2011,3760.0,2011
A,ITC34,ENR_F,9,2,1,2012,3713.0,2012
A,ITC34,ENR_F,9,2,1,2013,3815.0,2013
A,ITC34,ENR_F,9,2,1,2014,3844.0,2014
A,ITC34,ENR_F,9,2,1A,2010,3722.0,2010
A,ITC34,ENR_F,9,2,1A,2011,3760.0,2011
A,ITC34,ENR_F,9,2,1A,2012,3713.0,2012
A,ITC34,ENR_F,9,2,1A,2013,3815.0,2013
A,ITC34,ENR_F,9,2,1A,2014,3844.0,2014
A,ITC34,ENR_F,9,2,2,2010,403.0,2010
A,ITC34,ENR_F,9,2,2,2011,429.0,2011
A,ITC34,ENR_F,9,2,2,2012,403.0,2012
A,ITC34,ENR_F,9,2,2,2013,365.0,2013
A,ITC34,ENR_F,9,2,2,2014,344.0,2014
A,ITC34,ENR_F,9,2,9,2010,4125.0,2010
A,ITC34,ENR_F,9,2,9,2011,4189.0,2011
A,ITC34,ENR_F,9,2,9,2012,4116.0,2012
A,ITC34,ENR_F,9,2,9,2013,4180.0,2013
A,ITC34,ENR_F,9,2,9,2014,4188.0,2014
A,ITC34,REP,9,2,1,2010,8.0,2010
A,ITC34,REP,9,2,1,2011,17.0,2011
A,ITC34,REP,9,2,1,2012,8.0,2012
A,ITC34,REP,9,2,1,2013,8.0,2013
A,ITC34,REP,9,2,1,2014,22.0,2014
A,ITC34,REP,9,2,1A,2010,8.0,2010
A,ITC34,REP,9,2,1A,2011,17.0,2011
A,ITC34,REP,9,2,1A,2012,8.0,2012
A,ITC34,REP,9,2,1A,2013,8.0,2013
A,ITC34,REP,9,2,1A,2014,22.0,2014
A,ITC34,REP,9,2,2,2010,0.0,2010
A,ITC34,REP,9,2,2,2011,0.0,2011
A,ITC34,REP,9,2,2,2012,0.0,2012
A,ITC34,REP,9,2,2,2013,1.0,2013
A,ITC34,REP,9,2,2,2014,0.0,2014
A,ITC34,REP,9,2,9,2010,8.0,2010
A,ITC34,REP,9,2,9,2011,17.0,2011
A,ITC34,REP,9,2,9,2012,8.0,2012
A,ITC34,REP,9,2,9,2013,9.0,2013
A,ITC34,REP,9,2,9,2014,22.0,2014
A,ITC34,REP_F,9,2,1,2010,3.0,2010
A,ITC34,REP_F,9,2,1,2011,9.0,2011
A,ITC34,REP_F,9,2,1,2012,4.0,2012
A,ITC34,REP_F,9,2,1,2013,4.0,2013
A,ITC34,REP_F,9,2,1,2014,12.0,2014
A,ITC34,REP_F,9,2,1A,2010,3.0,2010
A,ITC34,REP_F,9,2,1A,2011,9.0,2011
A,ITC34,REP_F,9,2,1A,2012,4.0,2012
A,ITC34,REP_F,9,2,1A,2013,4.0,2013
A,ITC34,REP_F,9,2,1A,2014,12.0,2014
A,ITC34,REP_F,9,2,2,2010,0.0,2010
A,ITC34,REP_F,9,2,2,2011,0.0,2011
A,ITC34,REP_F,9,2,2,2012,0.0,2012
A,ITC34,REP_F,9,2,2,2013,0.0,2013
A,ITC34,REP_F,9,2,2,2014,0.0,2014
A,ITC34,REP_F,9,2,9,2010,3.0,2010
A,ITC34,REP_F,9,2,9,2011,9.0,2011
A,ITC34,REP_F,9,2,9,2012,4.0,2012
A,ITC34,REP_F,9,2,9,2013,4.0,2013
A,ITC34,REP_F,9,2,9,2014,12.0,2014
A,ITC34,FOR_ST,9,2,1,2010,728.0,2010
A,ITC34,FOR_ST,9,2,1,2011,773.0,2011
A,ITC34,FOR_ST,9,2,1,2012,843.0,2012
A,ITC34,FOR_ST,9,2,1,2013,865.0,2013
A,ITC34,FOR_ST,9,2,1,2014,959.0,2014
A,ITC34,FOR_ST,9,2,1A,2010,728.0,2010
A,ITC34,FOR_ST,9,2,1A,2011,773.0,2011
A,ITC34,FOR_ST,9,2,1A,2012,843.0,2012
A,ITC34,FOR_ST,9,2,1A,2013,865.0,2013
A,ITC34,FOR_ST,9,2,1A,2014,959.0,2014
A,ITC34,FOR_ST,9,2,2,2010,18.0,2010
A,ITC34,FOR_ST,9,2,2,2011,10.0,2011
A,ITC34,FOR_ST,9,2,2,2012,12.0,2012
A,ITC34,FOR_ST,9,2,2,2013,10.0,2013
A,ITC34,FOR_ST,9,2,2,2014,11.0,2014
A,ITC34,FOR_ST,9,2,9,2010,746.0,2010
A,ITC34,FOR_ST,9,2,9,2011,783.0,2011
A,ITC34,FOR_ST,9,2,9,2012,855.0,2012
A,ITC34,FOR_ST,9,2,9,2013,875.0,2013
A,ITC34,FOR_ST,9,2,9,2014,970.0,2014
A,ITC34,FOR_ST_F,9,2,1,2010,313.0,2010
A,ITC34,FOR_ST_F,9,2,1,2011,367.0,2011
A,ITC34,FOR_ST_F,9,2,1,2012,394.0,2012
A,ITC34,FOR_ST_F,9,2,1,2013,419.0,2013
A,ITC34,FOR_ST_F,9,2,1,2014,476.0,2014
A,ITC34,FOR_ST_F,9,2,1A,2010,313.0,2010
A,ITC34,FOR_ST_F,9,2,1A,2011,367.0,2011
A,ITC34,FOR_ST_F,9,2,1A,2012,394.0,2012
A,ITC34,FOR_ST_F,9,2,1A,2013,419.0,2013
A,ITC34,FOR_ST_F,9,2,1A,2014,476.0,2014
A,ITC34,FOR_ST_F,9,2,2,2010,6.0,2010
A,ITC34,FOR_ST_F,9,2,2,2011,5.0,2011
A,ITC34,FOR_ST_F,9,2,2,2012,5.0,2012
A,ITC34,FOR_ST_F,9,2,2,2013,3.0,2013
A,ITC34,FOR_ST_F,9,2,2,2014,3.0,2014
A,ITC34,FOR_ST_F,9,2,9,2010,319.0,2010
A,ITC34,FOR_ST_F,9,2,9,2011,372.0,2011
A,ITC34,FOR_ST_F,9,2,9,2012,399.0,2012
A,ITC34,FOR_ST_F,9,2,9,2013,422.0,2013
A,ITC34,FOR_ST_F,9,2,9,2014,479.0,2014
A,ITC4,SCH,9,2,1,2010,2217.0,2010
A,ITC4,SCH,9,2,1,2011,2206.0,2011
A,ITC4,SCH,9,2,1,2012,2195.0,2012
A,ITC4,SCH,9,2,1,2013,2186.0,2013
A,ITC4,SCH,9,2,1,2014,2177.0,2014
A,ITC4,SCH,9,2,1A,2010,2215.0,2010
A,ITC4,SCH,9,2,1A,2011,2206.0,2011
A,ITC4,SCH,9,2,1A,2012,2195.0,2012
A,ITC4,SCH,9,2,1A,2013,2185.0,2013
A,ITC4,SCH,9,2,1A,2014,2176.0,2014
A,ITC4,SCH,9,2,1B,2010,2.0,2010
A,ITC4,SCH,9,2,1B,2013,1.0,2013
A,ITC4,SCH,9,2,1B,2014,1.0,2014
A,ITC4,SCH,9,2,2,2010,234.0,2010
A,ITC4,SCH,9,2,2,2011,236.0,2011
A,ITC4,SCH,9,2,2,2012,240.0,2012
A,ITC4,SCH,9,2,2,2013,242.0,2013
A,ITC4,SCH,9,2,2,2014,243.0,2014
A,ITC4,SCH,9,2,9,2010,2451.0,2010
A,ITC4,SCH,9,2,9,2011,2442.0,2011
A,ITC4,SCH,9,2,9,2012,2435.0,2012
A,ITC4,SCH,9,2,9,2013,2428.0,2013
A,ITC4,SCH,9,2,9,2014,2420.0,2014
A,ITC4,CLSS,9,2,1,2010,21076.0,2010
A,ITC4,CLSS,9,2,1,2011,21090.0,2011
A,ITC4,CLSS,9,2,1,2012,21034.0,2012
A,ITC4,CLSS,9,2,1,2013,20993.0,2013
A,ITC4,CLSS,9,2,1,2014,21060.0,2014
A,ITC4,CLSS,9,2,1A,2010,21066.0,2010
A,ITC4,CLSS,9,2,1A,2011,21090.0,2011
A,ITC4,CLSS,9,2,1A,2012,21034.0,2012
A,ITC4,CLSS,9,2,1A,2013,20983.0,2013
A,ITC4,CLSS,9,2,1A,2014,21050.0,2014
A,ITC4,CLSS,9,2,1B,2010,10.0,2010
A,ITC4,CLSS,9,2,1B,2013,10.0,2013
A,ITC4,CLSS,9,2,1B,2014,10.0,2014
A,ITC4,CLSS,9,2,2,2010,1821.0,2010
A,ITC4,CLSS,9,2,2,2011,1903.0,2011
A,ITC4,CLSS,9,2,2,2012,1874.0,2012
A,ITC4,CLSS,9,2,2,2013,1881.0,2013
A,ITC4,CLSS,9,2,2,2014,1877.0,2014
A,ITC4,CLSS,9,2,9,2010,22897.0,2010
A,ITC4,CLSS,9,2,9,2011,22993.0,2011
A,ITC4,CLSS,9,2,9,2012,22908.0,2012
A,ITC4,CLSS,9,2,9,2013,22874.0,2013
A,ITC4,CLSS,9,2,9,2014,22937.0,2014
A,ITC4,ENR,9,2,1,2010,413115.0,2010
A,ITC4,ENR,9,2,1,2011,416579.0,2011
A,ITC4,ENR,9,2,1,2012,418893.0,2012
A,ITC4,ENR,9,2,1,2013,423395.0,2013
A,ITC4,ENR,9,2,1,2014,428256.0,2014
A,ITC4,ENR,9,2,1A,2010,412881.0,2010
A,ITC4,ENR,9,2,1A,2011,416579.0,2011
A,ITC4,ENR,9,2,1A,2012,418893.0,2012
A,ITC4,ENR,9,2,1A,2013,423156.0,2013
A,ITC4,ENR,9,2,1A,2014,428016.0,2014
A,ITC4,ENR,9,2,1B,2010,234.0,2010
A,ITC4,ENR,9,2,1B,2013,239.0,2013
A,ITC4,ENR,9,2,1B,2014,240.0,2014
A,ITC4,ENR,9,2,2,2010,39714.0,2010
A,ITC4,ENR,9,2,2,2011,40577.0,2011
A,ITC4,ENR,9,2,2,2012,41282.0,2012
A,ITC4,ENR,9,2,2,2013,41096.0,2013
A,ITC4,ENR,9,2,2,2014,40406.0,2014
A,ITC4,ENR,9,2,9,2010,452829.0,2010
A,ITC4,ENR,9,2,9,2011,457156.0,2011
A,ITC4,ENR,9,2,9,2012,460175.0,2012
A,ITC4,ENR,9,2,9,2013,464491.0,2013
A,ITC4,ENR,9,2,9,2014,468662.0,2014
A,ITC4,ENR_F,9,2,1,2010,199939.0,2010
A,ITC4,ENR_F,9,2,1,2011,201987.0,2011
A,ITC4,ENR_F,9,2,1,2012,202805.0,2012
A,ITC4,ENR_F,9,2,1,2013,205143.0,2013
A,ITC4,ENR_F,9,2,1,2014,207420.0,2014
A,ITC4,ENR_F,9,2,1A,2010,199819.0,2010
A,ITC4,ENR_F,9,2,1A,2011,201987.0,2011
A,ITC4,ENR_F,9,2,1A,2012,202805.0,2012
A,ITC4,ENR_F,9,2,1A,2013,205023.0,2013
A,ITC4,ENR_F,9,2,1A,2014,207299.0,2014
A,ITC4,ENR_F,9,2,1B,2010,120.0,2010
A,ITC4,ENR_F,9,2,1B,2013,120.0,2013
A,ITC4,ENR_F,9,2,1B,2014,121.0,2014
A,ITC4,ENR_F,9,2,2,2010,19121.0,2010
A,ITC4,ENR_F,9,2,2,2011,19561.0,2011
A,ITC4,ENR_F,9,2,2,2012,20092.0,2012
A,ITC4,ENR_F,9,2,2,2013,20076.0,2013
A,ITC4,ENR_F,9,2,2,2014,19731.0,2014
A,ITC4,ENR_F,9,2,9,2010,219060.0,2010
A,ITC4,ENR_F,9,2,9,2011,221548.0,2011
A,ITC4,ENR_F,9,2,9,2012,222897.0,2012
A,ITC4,ENR_F,9,2,9,2013,225219.0,2013
A,ITC4,ENR_F,9,2,9,2014,227151.0,2014
A,ITC4,REP,9,2,1,2010,1328.0,2010
A,ITC4,REP,9,2,1,2011,1500.0,2011
A,ITC4,REP,9,2,1,2012,1408.0,2012
A,ITC4,REP,9,2,1,2013,1343.0,2013
A,ITC4,REP,9,2,1,2014,1624.0,2014
A,ITC4,REP,9,2,1A,2010,1327.0,2010
A,ITC4,REP,9,2,1A,2011,1500.0,2011
A,ITC4,REP,9,2,1A,2012,1408.0,2012
A,ITC4,REP,9,2,1A,2013,1343.0,2013
A,ITC4,REP,9,2,1A,2014,1623.0,2014
A,ITC4,REP,9,2,1B,2010,1.0,2010
A,ITC4,REP,9,2,1B,2013,0.0,2013
A,ITC4,REP,9,2,1B,2014,1.0,2014
A,ITC4,REP,9,2,2,2010,42.0,2010
A,ITC4,REP,9,2,2,2011,29.0,2011
A,ITC4,REP,9,2,2,2012,43.0,2012
A,ITC4,REP,9,2,2,2013,35.0,2013
A,ITC4,REP,9,2,2,2014,70.0,2014
A,ITC4,REP,9,2,9,2010,1370.0,2010
A,ITC4,REP,9,2,9,2011,1529.0,2011
A,ITC4,REP,9,2,9,2012,1451.0,2012
A,ITC4,REP,9,2,9,2013,1378.0,2013
A,ITC4,REP,9,2,9,2014,1694.0,2014
A,ITC4,REP_F,9,2,1,2010,485.0,2010
A,ITC4,REP_F,9,2,1,2011,566.0,2011
A,ITC4,REP_F,9,2,1,2012,485.0,2012
A,ITC4,REP_F,9,2,1,2013,403.0,2013
A,ITC4,REP_F,9,2,1,2014,668.0,2014
A,ITC4,REP_F,9,2,1A,2010,484.0,2010
A,ITC4,REP_F,9,2,1A,2011,566.0,2011
A,ITC4,REP_F,9,2,1A,2012,485.0,2012
A,ITC4,REP_F,9,2,1A,2013,403.0,2013
A,ITC4,REP_F,9,2,1A,2014,667.0,2014
A,ITC4,REP_F,9,2,1B,2010,1.0,2010
A,ITC4,REP_F,9,2,1B,2013,0.0,2013
A,ITC4,REP_F,9,2,1B,2014,1.0,2014
A,ITC4,REP_F,9,2,2,2010,15.0,2010
A,ITC4,REP_F,9,2,2,2011,8.0,2011
A,ITC4,REP_F,9,2,2,2012,14.0,2012
A,ITC4,REP_F,9,2,2,2013,16.0,2013
A,ITC4,REP_F,9,2,2,2014,19.0,2014
A,ITC4,REP_F,9,2,9,2010,500.0,2010
A,ITC4,REP_F,9,2,9,2011,574.0,2011
A,ITC4,REP_F,9,2,9,2012,499.0,2012
A,ITC4,REP_F,9,2,9,2013,419.0,2013
A,ITC4,REP_F,9,2,9,2014,687.0,2014
A,ITC4,FOR_ST,9,2,1,2010,60420.0,2010
A,ITC4,FOR_ST,9,2,1,2011,63169.0,2011
A,ITC4,FOR_ST,9,2,1,2012,66829.0,2012
A,ITC4,FOR_ST,9,2,1,2013,68910.0,2013
A,ITC4,FOR_ST,9,2,1,2014,72077.0,2014
A,ITC4,FOR_ST,9,2,1A,2010,60412.0,2010
A,ITC4,FOR_ST,9,2,1A,2011,63169.0,2011
A,ITC4,FOR_ST,9,2,1A,2012,66829.0,2012
A,ITC4,FOR_ST,9,2,1A,2013,68892.0,2013
A,ITC4,FOR_ST,9,2,1A,2014,72060.0,2014
A,ITC4,FOR_ST,9,2,1B,2010,8.0,2010
A,ITC4,FOR_ST,9,2,1B,2013,18.0,2013
A,ITC4,FOR_ST,9,2,1B,2014,17.0,2014
A,ITC4,FOR_ST,9,2,2,2010,862.0,2010
A,ITC4,FOR_ST,9,2,2,2011,868.0,2011
A,ITC4,FOR_ST,9,2,2,2012,882.0,2012
A,ITC4,FOR_ST,9,2,2,2013,828.0,2013
A,ITC4,FOR_ST,9,2,2,2014,821.0,2014
A,ITC4,FOR_ST,9,2,9,2010,61282.0,2010
A,ITC4,FOR_ST,9,2,9,2011,64037.0,2011
A,ITC4,FOR_ST,9,2,9,2012,67711.0,2012
A,ITC4,FOR_ST,9,2,9,2013,69738.0,2013
A,ITC4,FOR_ST,9,2,9,2014,72898.0,2014
A,ITC4,FOR_ST_F,9,2,1,2010,28293.0,2010
A,ITC4,FOR_ST_F,9,2,1,2011,29890.0,2011
A,ITC4,FOR_ST_F,9,2,1,2012,31654.0,2012
A,ITC4,FOR_ST_F,9,2,1,2013,33021.0,2013
A,ITC4,FOR_ST_F,9,2,1,2014,34903.0,2014
A,ITC4,FOR_ST_F,9,2,1A,2010,28288.0,2010
A,ITC4,FOR_ST_F,9,2,1A,2011,29890.0,2011
A,ITC4,FOR_ST_F,9,2,1A,2012,31654.0,2012
A,ITC4,FOR_ST_F,9,2,1A,2013,33012.0,2013
A,ITC4,FOR_ST_F,9,2,1A,2014,34893.0,2014
A,ITC4,FOR_ST_F,9,2,1B,2010,5.0,2010
A,ITC4,FOR_ST_F,9,2,1B,2013,9.0,2013
A,ITC4,FOR_ST_F,9,2,1B,2014,10.0,2014
A,ITC4,FOR_ST_F,9,2,2,2010,410.0,2010
A,ITC4,FOR_ST_F,9,2,2,2011,437.0,2011
A,ITC4,FOR_ST_F,9,2,2,2012,456.0,2012
A,ITC4,FOR_ST_F,9,2,2,2013,421.0,2013
A,ITC4,FOR_ST_F,9,2,2,2014,415.0,2014
A,ITC4,FOR_ST_F,9,2,9,2010,28703.0,2010
A,ITC4,FOR_ST_F,9,2,9,2011,30327.0,2011
A,ITC4,FOR_ST_F,9,2,9,2012,32110.0,2012
A,ITC4,FOR_ST_F,9,2,9,2013,33442.0,2013
A,ITC4,FOR_ST_F,9,2,9,2014,35318.0,2014
A,ITC4,TCHR,9,2,1A,2010,36386.0,2010
A,ITC4,TCHR,9,2,1A,2011,43210.0,2011
A,ITC4,TCHR,9,2,1A,2012,42071.0,2012
A,ITC4,TCHR,9,2,1A,2013,42456.0,2013
A,ITC4,TCHR,9,2,1A,2014,43412.0,2014
A,ITC41,SCH,9,2,1,2010,218.0,2010
A,ITC41,SCH,9,2,1,2011,218.0,2011
A,ITC41,SCH,9,2,1,2012,215.0,2012
A,ITC41,SCH,9,2,1,2013,214.0,2013
A,ITC41,SCH,9,2,1,2014,214.0,2014
A,ITC41,SCH,9,2,1A,2010,218.0,2010
A,ITC41,SCH,9,2,1A,2011,218.0,2011
A,ITC41,SCH,9,2,1A,2012,215.0,2012
A,ITC41,SCH,9,2,1A,2013,214.0,2013
A,ITC41,SCH,9,2,1A,2014,214.0,2014
A,ITC41,SCH,9,2,2,2010,21.0,2010
A,ITC41,SCH,9,2,2,2011,20.0,2011
A,ITC41,SCH,9,2,2,2012,21.0,2012
A,ITC41,SCH,9,2,2,2013,22.0,2013
A,ITC41,SCH,9,2,2,2014,22.0,2014
A,ITC41,SCH,9,2,9,2010,239.0,2010
A,ITC41,SCH,9,2,9,2011,238.0,2011
A,ITC41,SCH,9,2,9,2012,236.0,2012
A,ITC41,SCH,9,2,9,2013,236.0,2013
A,ITC41,SCH,9,2,9,2014,236.0,2014
A,ITC41,CLSS,9,2,1,2010,1881.0,2010
A,ITC41,CLSS,9,2,1,2011,1895.0,2011
A,ITC41,CLSS,9,2,1,2012,1852.0,2012
A,ITC41,CLSS,9,2,1,2013,1843.0,2013
A,ITC41,CLSS,9,2,1,2014,1842.0,2014
A,ITC41,CLSS,9,2,1A,2010,1881.0,2010
A,ITC41,CLSS,9,2,1A,2011,1895.0,2011
A,ITC41,CLSS,9,2,1A,2012,1852.0,2012
A,ITC41,CLSS,9,2,1A,2013,1843.0,2013
A,ITC41,CLSS,9,2,1A,2014,1842.0,2014
A,ITC41,CLSS,9,2,2,2010,160.0,2010
A,ITC41,CLSS,9,2,2,2011,157.0,2011
A,ITC41,CLSS,9,2,2,2012,163.0,2012
A,ITC41,CLSS,9,2,2,2013,160.0,2013
A,ITC41,CLSS,9,2,2,2014,162.0,2014
A,ITC41,CLSS,9,2,9,2010,2041.0,2010
A,ITC41,CLSS,9,2,9,2011,2052.0,2011
A,ITC41,CLSS,9,2,9,2012,2015.0,2012
A,ITC41,CLSS,9,2,9,2013,2003.0,2013
A,ITC41,CLSS,9,2,9,2014,2004.0,2014
A,ITC41,ENR,9,2,1,2010,36657.0,2010
A,ITC41,ENR,9,2,1,2011,37070.0,2011
A,ITC41,ENR,9,2,1,2012,37135.0,2012
A,ITC41,ENR,9,2,1,2013,37788.0,2013
A,ITC41,ENR,9,2,1,2014,38308.0,2014
A,ITC41,ENR,9,2,1A,2010,36657.0,2010
A,ITC41,ENR,9,2,1A,2011,37070.0,2011
A,ITC41,ENR,9,2,1A,2012,37135.0,2012
A,ITC41,ENR,9,2,1A,2013,37788.0,2013
A,ITC41,ENR,9,2,1A,2014,38308.0,2014
A,ITC41,ENR,9,2,2,2010,3348.0,2010
A,ITC41,ENR,9,2,2,2011,3308.0,2011
A,ITC41,ENR,9,2,2,2012,3429.0,2012
A,ITC41,ENR,9,2,2,2013,3345.0,2013
A,ITC41,ENR,9,2,2,2014,3198.0,2014
A,ITC41,ENR,9,2,9,2010,40005.0,2010
A,ITC41,ENR,9,2,9,2011,40378.0,2011
A,ITC41,ENR,9,2,9,2012,40564.0,2012
A,ITC41,ENR,9,2,9,2013,41133.0,2013
A,ITC41,ENR,9,2,9,2014,41506.0,2014
A,ITC41,ENR_F,9,2,1,2010,17866.0,2010
A,ITC41,ENR_F,9,2,1,2011,18019.0,2011
A,ITC41,ENR_F,9,2,1,2012,18004.0,2012
A,ITC41,ENR_F,9,2,1,2013,18450.0,2013
A,ITC41,ENR_F,9,2,1,2014,18550.0,2014
A,ITC41,ENR_F,9,2,1A,2010,17866.0,2010
A,ITC41,ENR_F,9,2,1A,2011,18019.0,2011
A,ITC41,ENR_F,9,2,1A,2012,18004.0,2012
A,ITC41,ENR_F,9,2,1A,2013,18450.0,2013
A,ITC41,ENR_F,9,2,1A,2014,18550.0,2014
A,ITC41,ENR_F,9,2,2,2010,1582.0,2010
A,ITC41,ENR_F,9,2,2,2011,1554.0,2011
A,ITC41,ENR_F,9,2,2,2012,1650.0,2012
A,ITC41,ENR_F,9,2,2,2013,1645.0,2013
A,ITC41,ENR_F,9,2,2,2014,1551.0,2014
A,ITC41,ENR_F,9,2,9,2010,19448.0,2010
A,ITC41,ENR_F,9,2,9,2011,19573.0,2011
A,ITC41,ENR_F,9,2,9,2012,19654.0,2012
A,ITC41,ENR_F,9,2,9,2013,20095.0,2013
A,ITC41,ENR_F,9,2,9,2014,20101.0,2014
A,ITC41,REP,9,2,1,2010,119.0,2010
A,ITC41,REP,9,2,1,2011,131.0,2011
A,ITC41,REP,9,2,1,2012,111.0,2012
A,ITC41,REP,9,2,1,2013,108.0,2013
A,ITC41,REP,9,2,1,2014,121.0,2014
A,ITC41,REP,9,2,1A,2010,119.0,2010
A,ITC41,REP,9,2,1A,2011,131.0,2011
A,ITC41,REP,9,2,1A,2012,111.0,2012
A,ITC41,REP,9,2,1A,2013,108.0,2013
A,ITC41,REP,9,2,1A,2014,121.0,2014
A,ITC41,REP,9,2,2,2010,2.0,2010
A,ITC41,REP,9,2,2,2011,1.0,2011
A,ITC41,REP,9,2,2,2012,1.0,2012
A,ITC41,REP,9,2,2,2013,3.0,2013
A,ITC41,REP,9,2,2,2014,1.0,2014
A,ITC41,REP,9,2,9,2010,121.0,2010
A,ITC41,REP,9,2,9,2011,132.0,2011
A,ITC41,REP,9,2,9,2012,112.0,2012
A,ITC41,REP,9,2,9,2013,111.0,2013
A,ITC41,REP,9,2,9,2014,122.0,2014
A,ITC41,REP_F,9,2,1,2010,40.0,2010
A,ITC41,REP_F,9,2,1,2011,44.0,2011
A,ITC41,REP_F,9,2,1,2012,33.0,2012
A,ITC41,REP_F,9,2,1,2013,40.0,2013
A,ITC41,REP_F,9,2,1,2014,48.0,2014
A,ITC41,REP_F,9,2,1A,2010,40.0,2010
A,ITC41,REP_F,9,2,1A,2011,44.0,2011
A,ITC41,REP_F,9,2,1A,2012,33.0,2012
A,ITC41,REP_F,9,2,1A,2013,40.0,2013
A,ITC41,REP_F,9,2,1A,2014,48.0,2014
A,ITC41,REP_F,9,2,2,2010,0.0,2010
A,ITC41,REP_F,9,2,2,2011,1.0,2011
A,ITC41,REP_F,9,2,2,2012,0.0,2012
A,ITC41,REP_F,9,2,2,2013,1.0,2013
A,ITC41,REP_F,9,2,2,2014,0.0,2014
A,ITC41,REP_F,9,2,9,2010,40.0,2010
A,ITC41,REP_F,9,2,9,2011,45.0,2011
A,ITC41,REP_F,9,2,9,2012,33.0,2012
A,ITC41,REP_F,9,2,9,2013,41.0,2013
