DATA;COD_Ateneo;NOME_ATENEO;CODICE_STRUTTURA;DESCRIZIONE_STRUTTURA;NUMERO_STRUTTURE;POSTI_DISPONIBILI
01/11/2024;04801;Firenze - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;04801;Firenze - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;04801;Firenze - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;04801;Firenze - Università degli studi;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;04801;Firenze - Università degli studi;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";01 ;Mense;0;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;04804;"Firenze - Università telematica ""Italian University line""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05001;Pisa - Università;01 ;Mense;0;0
01/11/2024;05001;Pisa - Università;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;05001;Pisa - Università;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;05001;Pisa - Università;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;05001;Pisa - Università;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05001;Pisa - Università;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05001;Pisa - Università;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;05001;Pisa - Università;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;05001;Pisa - Università;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;05001;Pisa - Università;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05001;Pisa - Università;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05002;Pisa - Scuola normale superiore;01 ;Mense;1;350
01/11/2024;05002;Pisa - Scuola normale superiore;02 ;Residenze direttamente gestite dall'istituto (*);3;217
01/11/2024;05002;Pisa - Scuola normale superiore;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;204
01/11/2024;05002;Pisa - Scuola normale superiore;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;1
01/11/2024;05002;Pisa - Scuola normale superiore;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05002;Pisa - Scuola normale superiore;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05002;Pisa - Scuola normale superiore;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);2;41
01/11/2024;05002;Pisa - Scuola normale superiore;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;23
01/11/2024;05002;Pisa - Scuola normale superiore;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;6
01/11/2024;05002;Pisa - Scuola normale superiore;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05002;Pisa - Scuola normale superiore;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";01 ;Mense;1;228
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02 ;Residenze direttamente gestite dall'istituto (*);6;312
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;312
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05201;Siena - Università degli studi;01 ;Mense;0;0
01/11/2024;05201;Siena - Università degli studi;02 ;Residenze direttamente gestite dall'istituto (*);1;102
01/11/2024;05201;Siena - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;15
01/11/2024;05201;Siena - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;1
01/11/2024;05201;Siena - Università degli studi;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05201;Siena - Università degli studi;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05201;Siena - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);2;46
01/11/2024;05201;Siena - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;9
01/11/2024;05201;Siena - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;21
01/11/2024;05201;Siena - Università degli studi;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05201;Siena - Università degli studi;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05202;Siena - Università per stranieri;01 ;Mense;0;0
01/11/2024;05202;Siena - Università per stranieri;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;05202;Siena - Università per stranieri;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;05202;Siena - Università per stranieri;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;05202;Siena - Università per stranieri;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05202;Siena - Università per stranieri;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05202;Siena - Università per stranieri;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);1;61
01/11/2024;05202;Siena - Università per stranieri;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;47
01/11/2024;05202;Siena - Università per stranieri;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;4
01/11/2024;05202;Siena - Università per stranieri;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05202;Siena - Università per stranieri;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05401;Perugia - Università degli studi;01 ;Mense;0;0
01/11/2024;05401;Perugia - Università degli studi;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;05401;Perugia - Università degli studi;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;05401;Perugia - Università degli studi;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;05401;Perugia - Università degli studi;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05401;Perugia - Università degli studi;02d;Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR (gestione diretta - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05401;Perugia - Università degli studi;03 ;Residenze in strutture convenzionate o affidate in gestione a terzi (**);0;0
01/11/2024;05401;Perugia - Università degli studi;03a;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti assegnati a studenti dell'ateneo (in convenzione o a terzi);;0
01/11/2024;05401;Perugia - Università degli studi;03b;Residenze in strutture convenzionate o affidate in gestione a terzi- di cui posti assegnati a studenti in mobilità (in convenzione o a terzi);;0
01/11/2024;05401;Perugia - Università degli studi;03c;(**) Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR - convenzione (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
01/11/2024;05401;Perugia - Università degli studi;03d;Residenze in strutture convenzionate o affidate in gestione a terzi - di cui posti CREATI CON FONDI PNRR (convenzione - PNRR) - di cui assegnati a studenti dell'ateneo;;0
01/11/2024;05403;Perugia - Università per stranieri;01 ;Mense;0;0
01/11/2024;05403;Perugia - Università per stranieri;02 ;Residenze direttamente gestite dall'istituto (*);0;0
01/11/2024;05403;Perugia - Università per stranieri;02a;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti dell'ateneo;;0
01/11/2024;05403;Perugia - Università per stranieri;02b;Residenze direttamente gestite dall'istituto - di cui posti assegnati a studenti in mobilità;;0
01/11/2024;05403;Perugia - Università per stranieri;02c;(*) Residenze direttamente gestite dall'istituto - di cui posti CREATI CON FONDI PNRR - gestione diretta (nell'ultimo anno, ossia tra 1/11/(t-1) e 1/11/t);0;0
