DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2021,7.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2022,2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2023,-1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2024,-0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2025,2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2012,7.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2013,6.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2014,4.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2015,-4.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2016,-6.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2017,-9.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2018,-7.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2019,-7.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2020,3.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2021,3.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2022,2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2023,-4.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2024,-1.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SI,2025,2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2012,6.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2013,0.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2014,-3.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2015,-7.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2016,-11.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2017,-11.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2018,-11.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2019,-6.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2020,0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2021,4.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2022,2.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2023,-0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2024,-1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SK,2025,-4.6,,
